SPEAKER_01	???
MSG_KON_CAS_12	The beautiful lute handed down for generations to the princesses of Cornelia is said to have a unique power. It can shatter the gateway of evil.
MSG_KON_CAS_13	Our ancestors sealed weapons within this treasure room four hundred years ago...<P>\nThey then gave the key to the elf king to hold until the coming of the Warriors of Light.
MSG_KON_CAS_14	The treasure room has been secured with the mystic key.
MSG_KON_CAS_16	The time has come to use the key to open the doors!<P>\nThe equipment within is sure to help you!
MSG_KON_CAS_17	The Warriors of Light have come at last! How long we have waited for this day to come!<P>\nGarland is no longer the man I once knew...<P>\nI beg of you. Please return my daughter to me quickly!
MSG_KON_CAS_18	Sarah's thoughts are always with you.
MSG_KON_CAS_20	If you wanted, you could...I mean, here in Cornelia...<P>\nN-no. It's nothing.<P>\nYou should make preparations for your journey. Restore light to the Crystals!
MSG_KON_CAS_23	Our reports say that Garland fled north with the princess! To the Chaos Shrine!
MSG_KON_CAS_25	The dancing girl in town knows many odd bits of information.<P>\nIf you find yourself astray, try talking to her. She may know something that can put you back on course.
MSG_KON_CAS_26	You obtain nitro powder.
MSG_EKKEN_01	The king is searching for the prophesied Warriors of Light.<P>\nTh-those crystals! You must see the king at once!
MSG_EKKEN_02	Welcome, travelers. I am told you carry crystals. Is this true?
MSG_EKKEN_03	It's just as Lukahn's prophecy foretold: "When darkness veils the world, four Warriors of Light shall come."
MSG_EKKEN_04	Your Majesty, we cannot be certain that these are the warriors foretold by the prophecy.
MSG_EKKEN_05	Yet they stand before us with the crystals. I cannot dismiss this as mere coincidence.<P>\nCrystal bearers, there is a task I would ask of you.<P>\nWill you rescue my daughter, Sarah?
MSG_EKKEN_06	Garland, a knight once in His Majesty's service, has abducted Princess Sarah.<P>\nI ask for your aid in the name of His Majesty, the king of Cornelia.<P>\nGarland has taken refuge in the Chaos Shrine, which lies to our north.<P>\nOf course, we did attempt to save the princess ourselves...<P>\nBut Garland is the finest swordsman in the kingdom. We have none who can match him.
MSG_EKKEN_07	I have heard that you wish to journey to the continent to our north.<P>\nThe bridge leading north was lost long ago, making passage impossible.<P>\nIf you can rescue Sarah, I will have the bridge rebuilt as a token of my gratitude.<P>\nGo now, Warriors of Light, and do not fail me!
MSG_HELPSERA_04	Thank you for returning my daughter to my side.<P>\nThere can be no doubt that you are the Warriors of Light from Lukahn's prophecy!<P>\nYou should hear the prophecy in its entirety. Ahem. If I may...<P>\n"When darkness veils the world, four Warriors of Light shall come.<P>\n"If they cannot gather the shards of light, the darkness will consume all.<P>\n"The four Crystals will never shine again..."<P>\nNow, I hear that a Crystal can be found on the continent to our north.<P>\nRestoring light to the Crystals is our only hope of ridding the world of the monsters which plague it!
MSG_HELPSERA_05	I will have the bridge to the north rebuilt, as I promised.<P>\nI pray that you succeed in restoring light to the four Crystals—and to the world.
MSG_LUTE_01	Wait just a moment!
MSG_LUTE_02	This lute has been entrusted to the princesses of Cornelia for many generations.<P>\nWhen he abducted me, Garland took this lute as well.<P>\nI want you to have it. It may aid you on your journey.
MSG_LUTE_03	You obtain the lute.
MSG_CHS_01	Kee! Kee!
MSG_CHS_02	The power the four Fiends absorbed from the Crystals was being fed into the past by the Black Crystal.<P>\nThe one distorting the beautiful light of the Crystals is the one we've been looking for all along.<P>\nThe true root of all evil lies just ahead...
MSG_CHS_03	The Black Crystal shines ominously. The air hanging in the room seems slightly...distorted.
MSG_CHS_04	The door is locked.
MSG_CHS_06	The light...the light of the four we've been seeking all this time!<P>\nThat light will open the time portal!<P>\nThe portal will transport you two thousand years into the past to the beginning of the time loop.
MSG_CHS_08	Shine the light of the four Crystals on the Black Crystal in the center of the chamber!<P>\nDoing so will open a time portal to this shrine as it existed two thousand years ago.
MSG_CHS_10	We are Sky People.<P>\nWe came to this shrine in our attempt to locate the source of the world's ruin.<P>\nThat was four hundred years ago...
MSG_CHS_12	The curse of the Fiends changed us into these forms and prevented us from speaking.<P>\nThe light of the Crystals has enabled us to speak again!
MSG_CHS_14	This door has been secured with the mystic key.
MSG_FUSION_01	You focus the light of the four shining Crystals—fire, earth, water, and wind—on the Black Crystal.<P>\nThe flow of time surges and space begins to warp!<P>\nJust one step forward, and you will travel back two thousand years in time!
MSG_HELPSERA_01	The king will have no choice but to exchange the kingdom for his daughter's life. Cornelia will be mine!
MSG_HELPSERA_02	Who's there!?<P>\nHmph. The king's lapdogs. Do you have any idea who you're messing with?<P>\nYou really think you have what it takes to cross swords with ME? Very well... I, Garland, will knock you all down!!!
MSG_HELPSERA_03	You...you've come to rescue me?<P>\nI am Sarah, princess of Cornelia. Words could never be enough to thank you...<P>\nThat's the first time anyone's ever defeated Garland.<P>\nYou must allow me to show my gratitude. Please, accompany me to Castle Cornelia.
MSG_LAST_01	Do you remember me? I was once the most renowned knight of Cornelia.
MSG_LAST_02	Two thousand years from now...you killed me. I am Garland.
MSG_LAST_03	Oh, you did defeat me then.<P>\nBut the four great forces saved me by sending me back through time!
MSG_LAST_04	Once here, I sent the four Fiends into the future...
MSG_LAST_05	...where they shall once again use the four great forces to send me into the past!
MSG_LAST_06	In two thousand years, I will remember none of this.
MSG_LAST_07	But I will be reborn again here.<P>\nSo even as you die again and again, I shall return!<P>\nBorn again into this endless cycle that I have created!
MSG_BRIDGE_01	Orders from His Majesty. We're to do our part to fulfill Lukahn's prophecy!
MSG_BRIDGE_02	What does this bridge have to do with the prophecy?
MSG_BRIDGE_03	The four Warriors of Light are here... They're here in Cornelia!
MSG_PRL_01	And so their quest began.\n\nAs the four Warriors of Light, they felt overwhelmed by the great task destiny had placed before them.\n\nThey did not even know the true significance of the four crystals they held in their hands...\n\nThe crystals that once, long ago, held a light that shone so brilliantly.\n\nThe time for their journey had come.\n\nThe time to cast off the veil of darkness and bring the world once more into light...
MSG_SHIP_01	Ye've got cannon balls of steel to be takin' on the great pirate Bikke! Keelhaul 'em, boys!
MSG_SHIP_02	Aye-aye, Cap'n! We'll make their bones go crunch!
MSG_SHIP_03	I be most sorry, young masters. I'll be makin' no more fuss, I swear.<P>\nI want ye to take me ship fer yer troubles. Can ye find it in yer heart to fergive an old pirate?
MSG_SHIP_04	You obtain a ship.
MSG_PBK_01	Please help us!
MSG_PBK_02	There are many monsters in the Aldean Sea. Best be careful!
MSG_PBK_03	Those blasted pirates! They're running around looting and pillaging like they own the place!
MSG_PBK_04	I don't think there are any ports to the north. A ship can only dock at a port, you know.
MSG_PBK_05	I've had meself a change of heart.<P>\nI plan to buckle down and be the hardest worker in town.<P>\nYe believe me...don't ye?
MSG_PBK_06	Because of you, we needn't fear the pirates anymore!<P>\nThank you so much!
MSG_PBK_07	They say there are elves living across the sea!<P>\nBut the elf prince has fallen into a deep sleep and hasn't woken up...
MSG_PBK_08	I fled here from Melmond, a town far to the west.<P>\nIt is a truly pitiable sight... The earth rots, and monsters attack in the night.<P>\nIs there nothing you can do to help?
MSG_PBK_09	And just what be ye doing 'ere? Ye wouldn't be lookin' to make trouble with Bikke's Bikkeneers, would ye?
MSG_ELF_CAS_01	Astos's curse has put our prince into a deep sleep from which he cannot awake.<P>\nPlease, will you not aid our slumbering prince?
MSG_ELF_CAS_02	A foul creature lives in the cave to the west.<P>\nThe rotting of the earth is its doing, I just know it.
MSG_ELF_CAS_04	We elves are the keepers of the key. When the Warriors of Light come, we shall entrust it to them.
MSG_ELF_CAS_05	I've heard rumors of a witch who can brew any potion you could imagine.<P>\nLet's see... I think her name was Matoya.
MSG_ELF_CAS_06	You have some jolt tonic? That should be able to rouse the prince!
MSG_ELF_CAS_07	The dark elf king, Astos, stole into the castle and placed a curse on our prince.<P>\nThen Astos carted away the castle's treasures!
MSG_ELF_CAS_08	The prince has awoken! Thank you!
MSG_ELF_CAS_09	The dwarves live in a cave on the western edge of the Aldean Sea.<P>\nThey're a friendly bunch!
MSG_ELF_CAS_10	The treasure room has been secured with the mystic key.
MSG_ELF_CAS_11	The prince has slept under Astos's curse for five years now.<P>\nThere must be a concoction that can rouse one who sleeps so...but where?
MSG_ELF_CAS_12	Thanks to you, the prince has finally awoken. You have my undying gratitude.<P>\nYou've brought peace back to Elfheim.
MSG_ELF_CAS_13	Zzz...
MSG_ELF_CAS_14	I am awake and strong again—all because of you. Thank you, Warriors of Light!
MSG_AWAKEELF_01	This jolt tonic...<P>\n...may be just what we need to break the curse and awaken the prince!<P>\nI will try it at once!
MSG_AWAKEELF_02	Your Highness? Your Highness!
MSG_AWAKEELF_03	I was having...a terrible nightmare... Am I still...dreaming?
MSG_AWAKEELF_04	You...you're the legendary warriors! Something tells me I'm not dreaming...<P>\nI shall heed the legend as it was told to me and my forefathers.<P>\nThe time for me to pass on the mystic key to its rightful owners has come at last.
MSG_AWAKEELF_05	You obtain the mystic key.
MSG_ELF_CTY_01	I just don't know what we can do... Please help our prince!
MSG_ELF_CTY_02	The prince has awoken! Thank you!
MSG_ELF_CTY_03	If the prince does not awaken, there will be no elf king.<P>\nWe will be at the mercy of the dark elf's evil power.
MSG_ELF_CTY_04	Legend has it that an airship, a vessel that can sail the skies, is buried somewhere.
MSG_ELF_CTY_05	No one knows where Astos, king of the dark elves, has gone.
MSG_ELF_CTY_07	On a journey I once took to the west, I wandered into an ancient castle.<P>\nNot a soul could be found inside—and the whole place gave me the creeps—so I got out as fast as I could.
MSG_ELF_CTY_08	You've defeated Astos and brought peace to Elfheim!
MSG_ELF_CTY_09	Our prince was meant to become the elf king, but what will happen now?
MSG_ELF_CTY_11	Weapons and armor made of mythril are sturdy and powerful. You should give them a try. You'll be surprised!
MSG_ELF_CTY_12	I am a sage. When the time is right, the future is revealed to me.<P>\nI shall wait patiently until then.
MSG_ELF_CTY_13	By the power of the levistone, a great sail rises into the sky from the sand sea below the crescent!
MSG_ELF_CTY_15	In the dark abyss above the crescent, to the north beyond the smoldering mountain, the levistone sleeps.<P>\nSomething awaits you there...
MSG_ELF_CTY_16	Here lies Link.
MSG_ELF_CTY_17	It's a gravestone.
MSG_WST_CAS_01	I was tricked by Astos, king of the dark elves, and now my castle has fallen into ruin.<P>\nIf I could only retrieve the crown from the Marsh Cave, I would be able to restore my castle.<P>\nMight you bring me the crown?
MSG_WST_CAS_02	Kee! Kee!
MSG_WST_CAS_03	This door has been secured with the mystic key.
MSG_ASTOS_01	Muwahaha!<P>\nYou fools fell right into my trap!<P>\nI AM Astos, king of the dark elves!
MSG_ASTOS_02	With the combined power of the crown you now hold and the crystal eye I already possess...<P>\nI will become the TRUE elf king!
MSG_ASTOS_03	It is useless to resist me! I can take what is mine by sheer force!
MSG_ASTOS_04	You obtain the crystal eye.
MSG_PND_01	Kee! Kee!
MSG_PND_02	This door has been secured with the mystic key.
MSG_GET_CROWN_01	You obtain the crown.
MSG_AWAKEPOT_01	Oh, what's this? My crystal eye? Give it here!<P>\nDon't worry, I have something to give you in exchange. Take this potion. It's the most amazing potion in my entire collection!
MSG_AWAKEPOT_02	Ahh! I can see! I can see again!
MSG_AWAKEPOT_03	You obtain jolt tonic.
MSG_MATOYA_01	*thump* Ouch!
MSG_MATOYA_02	My eye...my eye!
MSG_MATOYA_03	I can't see a blasted thing without my crystal eye!
MSG_MATOYA_04	Who could have stolen it from me?
MSG_MAT_02	You're still here? I don't need you anymore, so be on your way!<P>\nHmph! You're not as attractive as I thought you'd be...
MSG_MAT_03	Front-words, back-wards, any way you see! Such a strange spell to swish-swish-aree!<P>\nEno Ldna Lecnac. Swish-swish-aroo!
MSG_MAT_04	Front-words, back-wards, any way you see! Such a strange spell to swish-swish-aree!<P>\nPam Dloh Dna Sserp. Swish-swish-aroo!
MSG_DWF_CAV_01	If only I could hae some o' the legendary metal adamantite! I'd be able tae craft such a magical sword...
MSG_DWF_CAV_02	I'm sure ye'll put Excalibur tae good use.
MSG_DWF_CAV_03	Wi' a crystal eye, even the blind can see.<P>\nI hear that the dark elf Astos nicked the one belongin' tae Matoya.
MSG_DWF_CAV_04	The earth has started tae rot. It began in the west, and noo the decay spreads...
MSG_DWF_CAV_05	The earth is back tae hoo it was afore! I thank ye, Warriors o' Light!
MSG_DWF_CAV_06	Hae ye gabbed wi' oor smith, Smyth? In the smithy he is.
MSG_DWF_CAV_07	That soond? Ay, that's Nerrick. He's smashin' rocks in the back o' the cave.
MSG_DWF_CAV_08	That Nerrick, he's a fine dwarf—the kind ye can really look up tae.
MSG_DWF_CAV_09	Lali-ho!
MSG_DWF_CAV_10	Mind that when it comes tae defense, a good armlet can be every bit as vital as body armor. Ye should try one oot sometime.
MSG_DWF_CAV_12	Hae ye seen the canal yet? Och, I tell ye, that Nerrick's one leesome dwarf!
MSG_DWF_CAV_13	I'm lookin' for some levistone.<P>\nIt's supposed tae be an amazin' material that makes things float in the air!
MSG_DWF_CAV_14	There might hae been some nitro powder in the castle treasure room when they sealed it up.
MSG_DWF_CAV_16	Gads!!! There's a giant rock in ma path!<P>\nAn' I'm so close tae openin' up ma canal, too!<P>\nIf only I had a wee bit o' nitro powder, I could knap that rock in one pluff...
MSG_DWF_CAV_17	Nae so fast! Those are just for display! Ye cannae fight wi' them!
MSG_DWF_CAV_18	This door has been secured with the mystic key.
MSG_CANAL_01	Nitro powder!<P>\nThe explosive force in this powder will hae ma canal open in no time flat!<P>\nI owe ye, bairns!
MSG_CANAL_02	There we go!
MSG_CANAL_03	Noo we can blast this rock tae smithereens!
MSG_CANAL_04	Whit are ye standin' aroond for?<P>\nThat powder's set tae bloo! Unless ye plan on goin' with it, ye'd best get oot while ye still can!
MSG_CANAL_05	I cannae wait tae see what lies oot there beyond that canal!
MSG_GET_EXCALIBER_01	Is this...adamantite!?
MSG_GET_EXCALIBAR_02	Hoots! I'll use this tae make ye the finest sword ye'll ever wield!
MSG_GET_EXCALIBAR_03	Done! In all ma years I've never crafted a finer sword!
MSG_GET_EXCALIBAR_04	Go on, take her. She's yers!
MSG_GET_EXCALIBAR_05	You obtain Excalibur.
MSG_LEARN_01	Just a moment. Let me see that tablet...
MSG_LEARN_02	This... this is the Rosetta Stone!
MSG_LEARN_03	This makes it possible to decipher Lufenian!
MSG_LEARN_04	Hmm... Yes, of course! THAT'S what that was! It all makes sense!
MSG_LEARN_05	Here, allow me to express my gratitude by teaching you Lufenian.
MSG_LEARN_06	There! Now you can speak Lufenian, too!
MSG_MMD_CTY_01	The earth is decaying, and it's all the doing of the vampire that lives in the Cavern of Earth.<P>\nOur town is in such rotten shape because he's blocking the flow of the power of earth.<P>\nWill you stop him for us?
MSG_MMD_CTY_02	Long ago, Melmond was a beautiful town, blessed by the richness of the earth.
MSG_MMD_CTY_03	The vampire attacked, destroying our church and leaving our city in shambles.<P>\nIs there nothing we can do to stop the ruination of the earth?
MSG_MMD_CTY_04	You aren't the Warriors of Light, are you?
MSG_MMD_CTY_05	Restore the Crystals to grace...
MSG_MMD_CTY_06	The vampire is dead, yet the earth is still decaying. What's going on?
MSG_MMD_CTY_07	The Cavern of Earth is to the south of Melmond, on a peninsula called the Devil's Tail.<P>\nIt used to be the closer you got to that cave, the more fertile the soil. Now...now it's a barren waste.
MSG_MMD_CTY_08	The Earth Crystal must be shining again!
MSG_MMD_CTY_09	The giant living in the cave eats rocks.<P>\nHe'll eat just about any kind of rock, but I hear he especially likes gems. He can't get enough of them!
MSG_MMD_CTY_10	There is nothing I, the great genius Dr. Unne, do not know!<P>\nWhat!? You've never heard of me!? Inconceivable!
MSG_MMD_CTY_12	Long ago, a prosperous civilization thrived in the northland.<P>\nNow it's fallen into ruin.
MSG_MMD_CTY_14	Well, you're certainly looking a lot spiffier than before!
MSG_MMD_CTY_15	I've heard that the ancients possessed something with the power to make ships float in the sky.
MSG_MMD_CTY_16	An airship! So they really DO exist!
MSG_MMD_CTY_17	Watts is ma name.<P>\nI've come all the way from Duergar tae find oot the springheid of the earth's decay.
MSG_MMD_CTY_18	Warriors o' Light...this couldnae happened wi'oot ye! The earth's smeddum and virr is comin' back!
MSG_MMD_CTY_19	In the cave on the southern tip of this continent lives a man named Sadda. He is a wise man who knows much.
MSG_MMD_CTY_20	I'm just a farmer.
MSG_MMD_CTY_21	The vampire is dead, yet the earth is still decaying.<P>\nWhat's going on? Could something else be causing it?
MSG_MMD_CTY_22	Stop by my father's shop, okay?
MSG_MMD_CTY_23	If the Earth Crystal regains its glow, life will return to the earth. The hills and valleys will again be green.
MSG_MMD_CTY_24	Warriors of Light...to you we owe our thanks. The earth is returning to normal!
MSG_MMD_CTY_25	It's a gravestone.
MSG_MMD_CTY_26	Restore the Crystals to grace...
MSG_MAP01_01	You obtain the Star Ruby.
MSG_LICH_01	Who speaks to me?
MSG_LICH_02	I am he who feeds on the power of earth.
MSG_LICH_03	I will not be disturbed by mortal men. I am the lich...Fiend of Earth!
MSG_VAMPIRE_01	All things in this vorld are destined to end in death...<P>\nThe seal cannot be broken, and so the earth shall rot.
MSG_VAMPIRE_02	You cannot alter destiny.<P>\nMere mortals cannot kill the undying!
MSG_ERH_CAV_01	Kee! Kee!
MSG_ERH_CAV_02	A stone slab is set in the floor. An evil force seems to emanate from within.
MSG_ERH_CAV_03	This is the Altar of Earth, from which the power of earth flows forth.
MSG_GIANT_RUBYEAT_01	You have star ruby!?<P>\nGive me star ruby and I let you pass!
MSG_GIANT_RUBYEAT_02	*crunch* *munch*<P>\nMmm! Nothing tastier than rubies!
MSG_GIA_CAV_01	You shall not pass!
MSG_SAG_CAV_01	Restore the Crystals to grace...
MSG_GET_STICK_01	So you are the ones who defeated the vampire, eh?<P>\nHe was but a servant... The beast corrupting the Earth Crystal lurks much deeper within the cavern.<P>\nHere. Take this staff with you and use it behind the vampire's chamber!
MSG_GET_STICK_02	You obtain the earth rod.
MSG_GET_CANOE_01	Well done, Warriors of Light. You have defeated the Fiend of Earth and restored the Crystal's light.<P>\nSadly, this has drawn the notice of the Fiend of Fire, who was not to have stirred for another two hundred years.<P>\nTake this canoe, and go face the Fiend in Mount Gulg!
MSG_GET_CANOE_02	You obtain a canoe.
MSG_CLK_CTY_01	My husband is always traveling, and in the little time he IS home, he sleeps all day!<P>\nI think he needs to get his priorities straight.
MSG_CLK_CTY_02	Zzz...
MSG_CLK_CTY_03	I've been after the levistone for ten years...<P>\nThe cave to the north looks promising, but I can't go...<P>\nI'd never hear the end of it from my wife.
MSG_CLK_CTY_04	Twelve sages are we, guided to this land by the stars and prophecy.
MSG_CLK_CTY_05	Four Great Crystals exist in this world.<P>\nThe light that once shone within them is now lost... The four Fiends of Chaos block the power of the Crystals, claiming it as their own.
MSG_CLK_CTY_06	The four forces gather in the Chaos Shrine, the geographic center of the four altars.<P>\nWith the forces again flowing freely, the time to go to the Chaos Shrine and strike at the root of darkness has come!
MSG_CLK_CTY_07	Fire, earth, water, and wind... These are the four forces that compose our world.
MSG_CLK_CTY_08	The four Crystals shine once again!<P>\nThe combined power of that light is the only means of breaking through the wall of time.<P>\nThe architect of this disaster is beyond that wall, two thousand years in the past!
MSG_CLK_CTY_09	The source of the four forces are the altars scattered throughout the world.<P>\nDefeat the Fiends that have taken root there and lift up the crystal you carry to the altar.<P>\nThe crystal should regain its brilliance.
MSG_CLK_CTY_10	You would have no memory of this, but before you wandered into this land, time flowed properly for you.<P>\nBut that flow of time has become warped for you now, in this time.
MSG_CLK_CTY_11	The four Fiends plot to rule the world both past and present.<P>\nThe Fiend of Wind appeared four hundred years ago, followed two hundred years later by the Fiend of Water. Together they laid waste to the civilization in the north.
MSG_CLK_CTY_12	The chain of time has become looped back upon itself...<P>\nYou must travel back in time to the link in that chain that gave birth to this cycle of wrath—and destroy it!
MSG_CLK_CTY_13	The Fiend of Earth rots the land...
MSG_CLK_CTY_14	The sequence of disasters that began four hundred years ago...<P>\nIt was triggered by events that happened only a scant few days in our past.<P>\nBut whoever set this in motion has now fled two thousand years into the past.
MSG_CLK_CTY_15	Where the Fiend of Fire passes, all is engulfed in flame...
MSG_CLK_CTY_16	I see time spiraling...<P>\nWhatever went back two thousand years in the past has brought the world to the brink of destruction.<P>\nAnd now, two thousand years later, it travels into the past again...<P>\nA cycle of wrath without end...
MSG_CLK_CTY_17	When all four Crystals shine once more, return here.<P>\nAll will be revealed...
MSG_CLK_CTY_18	An ever-repeating, two-thousand-year cycle... The warped destiny that gives birth and rebirth to wrath...<P>\nBut it's no more than an illusion...a fantasy! And only the Warriors of Light can break the cycle!
MSG_CLK_CTY_19	Bring the light of the four Crystals to us! Warriors of Light, only you can do this!
MSG_CLK_CTY_20	Power must be directed toward its proper end.
MSG_CLK_CTY_21	The volcano Mount Gulg rises to the west of this town. The Fiend of Fire long slept within its passages, but she has awoken two hundred years before her time.<P>\nVanquish her before the world is consumed in flame!
MSG_CLK_CTY_22	Four hundred years ago it was wind... Two hundred years ago it was water... Then came earth and fire...<P>\nThe four forces that make up the world...
