SPEAKER_01	???
MSG_CHS_10	우리는 천공인입니다.<P>\n세계 멸망의 원인을 알아내고\n이 신전에 왔습니다만….\n그게 벌써 400년 전 얘기입니다.
MSG_CHS_12	카오스의 저주를 받아\n이런 모습이 되고 나서\n말을 할 수 없게 되었지요.<P>\n그 크리스탈의 빛이\n우리가 다시 말할 수 있게 해 주었어요.
MSG_CHS_14	이 문은 '신비한 열쇠'로\n봉인되어 있다.
MSG_FUSION_01	불, 땅, 물, 바람…\n네 개의 빛나는 크리스탈을\n어둠의 크리스탈에 겹치게 배치했다.<P>\n시간의 흐름이 밀려오며\n공간이 뒤틀리기 시작한다….<P>\n이제 한 걸음 내디디면 시공을 넘어\n2,000년 전의 과거로 갈 수 있다!
MSG_HELPSERA_01	공주의 목숨과 맞바꾸어\n코넬리아가 드디어 내 손에 들어오는군…!
MSG_HELPSERA_02	네놈들은 누구냐?!<P>\n그렇군… 국왕의 앞잡이인가.\n내가 누구인지 알고는 있나?<P>\n나이트 중의 나이트라 불리던\n나 갈란드의 검을\n이길 수 있다고 생각했느냐?
MSG_HELPSERA_03	여러분이 저를 구해 주셨나요?<P>\n저는 코넬리아의 공주 세라입니다.\n뭐라 감사를 드려야 할지 모르겠군요.<P>\n갈란드를 물리친 사람은 처음이에요.<P>\n꼭 보답을 하고 싶으니\n함께 코넬리아성으로 가시지요.
MSG_LAST_01	기억하느냐?\n코넬리아 제일의 나이트라 불리던 나를….
MSG_LAST_02	지금으로부터 2,000년 후의 미래에서\n너희가 쓰러뜨린 갈란드다!
MSG_LAST_03	확실히 그때 나는 패배했다….<P>\n그러나 그 순간 네 개의 힘이\n나를 구해서 시간을 거슬러 보냈지.
MSG_LAST_04	여기에 도착한 나는\n네 마리의 카오스를 미래에 보냈다.
MSG_LAST_05	그리고 또다시 네 개의 힘을 사용해서\n너희에게 패배한 미래의 나를\n이곳으로 불러올 것이다!
MSG_LAST_06	2,000년의 시간 속에서…\n나는 기억을 잃어 가고 있다.
MSG_LAST_07	그러나 이곳으로 나는 다시 돌아온다!\n너희는 이곳에서 영원히 사라지고…\n나는 영원히 살아갈 것이다.<P>\n내가 만들어 낸\n무한한 시간의 흐름 속에서…!
MSG_BRIDGE_01	국왕 전하께서 명령하셨다.\n루칸의 예언을 이루도록 도우라고!
MSG_BRIDGE_02	이 다리가 예언과 관계 있냐고?
MSG_BRIDGE_03	여기 코넬리아에 그들이 나타났다고 한다.\n네 명의 빛의 전사들이!
MSG_PRL_01	이렇게\n탐구의 여행이 시작되었다.\n\n네 명의 젊은이는\n빛의 전사로서,\n\n자신에게 주어진 중대한 사명과\n앞으로 닥칠 파란만장한 운명에\n흥분과 불안을 동시에 느꼈다.\n\n그들 네 명이\n의미조차 모른 채 지니고 있던\n네 개의 크리스탈….\n\n먼 옛날, 그 크리스탈에는\n막대한 빛이 깃들어 있었다고 한다.\n\n이제 여행을 떠나야 한다.\n\n세계를 뒤덮은\n암흑을 걷고\n\n다시금 세상에\n눈부신 빛을 가져오기 위해….
MSG_SHIP_01	이 위대한 해적 비케를 거스르다니.\n배짱 한번 좋구만.\n얘들아, 손 좀 봐 줘라!
MSG_SHIP_02	네!\n혼쭐을 내 주죠!
MSG_SHIP_03	미안하다… 내가 어리석었어.\n이제 나쁜 짓은 안 할게.<P>\n사과의 뜻으로 내 '배'를 줄 테니\n용서해 줘!
MSG_SHIP_04	'배'를 손에 넣었다.
MSG_PBK_01	도와주세요!
MSG_PBK_02	알디해에는 마물이 많다고 합니다.\n부디 조심하세요!
MSG_PBK_03	몹쓸 해적놈들!\n이곳이 자기들 것인 양\n마음대로 활개치다니!
MSG_PBK_04	북쪽에는 항구가 없는 모양이야.\n상륙하려면 '배'를 세울 항구가 있어야 해.
MSG_PBK_05	나는 마음을 고쳐먹었어.\n성실하게 일해서\n지역 최고의 일꾼으로 인정 받으려고.<P>\n믿어 주지 않을래…?
MSG_PBK_06	여러분 덕분에\n더 이상 해적을 겁낼 필요가 없겠네요.\n감사합니다.
MSG_PBK_07	바다 저편에는\n엘프들이 살고 있대!<P>\n그런데, 왕자님이\n계속 잠만 잔다고 하더라….
MSG_PBK_08	나는 서쪽 멀리 있는 멜몬드에서\n간신히 도망쳐서 여기로 왔다네.\n멜몬드의 상황은 아주 비참해….<P>\n대지는 완전히 썩어 버렸고,\n밤에는 괴물이 나타나지.\n어떻게 좀 도와줄 수 없겠나?
MSG_PBK_09	네놈들은 뭐야?\n해적 비케 패밀리에게 반항하는 거냐?!
MSG_ELF_CAS_01	왕자님께서는\n아스토스의 저주 때문에 잠드신 후\n눈을 뜨지 못하십니다.<P>\n부탁입니다!\n왕자님을 도와 주십시오!
MSG_ELF_CAS_02	서쪽 동굴에는 악마가 산다고 합니다.\n대지가 썩기 시작한 건\n그 악마 짓이라는 모양입니다.
MSG_ELF_CAS_04	우리 엘프는 열쇠를 맡아 두고 있습니다.\n언젠가 나타날 빛의 전사에게\n그 열쇠를 건넬 때까지 말입니다.
MSG_ELF_CAS_05	어떤 약이든 만들 수 있는\n마녀에 대한 소문을 들었어.\n이름이 뭐라더라… '마토야'였나?
MSG_ELF_CAS_06	그거 '각성약'이잖아?!\n그 약이 있으면\n왕자님의 잠도 깨울 수 있을지 몰라!
MSG_ELF_CAS_07	다크 엘프의 왕 아스토스는\n갑자기 성에 쳐들어왔지요….<P>\n그리고 왕자님께 잠자는 저주를 걸고\n성의 보물을 가져갔어요!
MSG_ELF_CAS_08	고맙습니다!\n왕자님께서 깨어나셨어요.
MSG_ELF_CAS_09	알디해 서쪽 끝에 있는 동굴에는\n드워프들이 살고 있어.\n다들 좋은 녀석들이야!
MSG_ELF_CAS_10	이 보물 창고는 '신비한 열쇠'로\n봉인되어 있답니다.
MSG_ELF_CAS_11	왕자님께서는 아스토스에게 저주를 받아\n벌써 5년이나 주무시고 계십니다.<P>\n잠을 깨울 수 있는 좋은 약이 어디 없을지….
MSG_ELF_CAS_12	덕분에 왕자님께서 눈을 뜨셨습니다.\n여러분께 어찌 감사 인사를 드려야 할지….<P>\n정말 감사합니다.\n이제 요정계에도 평화가 찾아오겠지요.
MSG_ELF_CAS_13	쿨쿨….
MSG_ELF_CAS_14	덕분에 이렇게 멀쩡해졌소.\n빛의 전사들이여, 고맙소!
MSG_AWAKEELF_01	이건…!<P>\n이 '각성약'을 쓰면\n왕자님의 저주도 풀리겠군.\n당장 써 봐야겠어.
MSG_AWAKEELF_02	왕자님! 왕자님…?!
MSG_AWAKEELF_03	줄곧 악몽을 꾸었어….\n지금도 아직 꿈을 꾸는 중인가…?
MSG_AWAKEELF_04	자네들은… 전설의 전사?!\n꿈이 아닌 모양이군.<P>\n예부터 전해진 전설에 따라\n이 '신비한 열쇠'를 넘길 때가 왔군.
MSG_AWAKEELF_05	'신비한 열쇠'를 손에 넣었다.
MSG_ELF_CTY_01	왕자님을 구해 주세요!\n하아… 어쩌면 좋지?
MSG_ELF_CTY_02	고맙습니다!\n왕자님께서 눈을 뜨셨어요!
MSG_ELF_CTY_03	왕자님께서 눈을 뜨지 못하시면\n요정왕이 탄생할 수 없고…\n그랬다가는 다크 엘프의 어둠의 힘이\n엘프를 지배하게 될 겁니다.
MSG_ELF_CTY_04	'비공정'이라 부르는,\n하늘을 나는 배가 어딘가에 묻혀 있다는\n옛이야기가 있습니다.
MSG_ELF_CTY_05	다크 엘프의 왕, 아스토스…\n그자의 행방은 아무도 모릅니다.
MSG_ELF_CTY_07	옛날에 서쪽으로 여행을 떠났을 때,\n어쩌다가 어느 고성에 들어간 적이 있는데….<P>\n아무도 없는 데다가 엄청나게 으시시해서\n서둘러 나와 버렸지요.
MSG_ELF_CTY_08	아스토스를 쓰러뜨리셨군요!\n이제 엘프에게도 평화가 찾아오겠네요.
MSG_ELF_CTY_09	안타까운 일이야!\n왕자님은 요정왕이 되실 분이었는데….
MSG_ELF_CTY_11	미스릴로 만든 검과 감옷은\n튼튼하고 위력적이지.\n써 보면 놀랄걸?
MSG_ELF_CTY_12	저는 예언자입니다.\n적당한 때가 오면\n예언이 제 입에서 흘러나오겠지요.<P>\n그때까지 기다리십시오, 젊은이여….
MSG_ELF_CTY_13	초승달 아래 모래 바다….\n'부유석'의 힘으로\n창공에 거대한 범선이 떠오르리라….
MSG_ELF_CTY_15	초승달 위 캄캄한 굴….\n불타는 산보다 더 북쪽,\n'부유석'은 그곳에 있을지니….<P>\n너희를 기다리는 인연이 있으리라.
MSG_ELF_CTY_16	링크가 여기 잠들다.
MSG_ELF_CTY_17	묘비다.
MSG_WST_CAS_01	다크 엘프의 왕 아스토스에게 속아서\n이 성까지 황폐해져 버렸다네.<P>\n남쪽에 있는 늪 동굴에서\n'왕관'을 가져와 주겠나?<P>\n그것이 있으면 이 성을\n원래대로 되돌릴 수 있을 것이라네.
MSG_WST_CAS_02	키익 키익….
MSG_WST_CAS_03	이 문은 '신비한 열쇠'로\n봉인되어 있다.
MSG_ASTOS_01	으하하하!\n감쪽같이 속았구나.\n바보 같은 놈들.<P>\n내가 바로 다크 엘프의 왕 아스토스다!
MSG_ASTOS_02	네놈들이 가져온 '왕관'과\n내가 가진 '수정의 눈'…<P>\n두 가지 힘을 모두 갖추면\n내가 진정한 요정왕이 될 것이다!
MSG_ASTOS_03	반항해도 소용 없다.\n힘으로 빼앗아 주마!
MSG_ASTOS_04	'수정의 눈'을 손에 넣었다.
MSG_PND_01	키익 키익….
MSG_PND_02	이 문은 '신비한 열쇠'로\n봉인되어 있다.
MSG_GET_CROWN_01	'왕관'을 손에 넣었다.
MSG_AWAKEPOT_01	오, '수정의 눈'이잖아?\n예끼, 어서 내놓아라!<P>\n그냥 달라고는 하지 않으마.\n이 약을 주지.\n내가 만든 약 중에서 제일 좋은 놈이다!
MSG_AWAKEPOT_02	오, 보인다!\n눈이 보인다고!
MSG_AWAKEPOT_03	'각성약'을 손에 넣었다.
MSG_MATOYA_01	어이쿠….!
MSG_MATOYA_02	눈이… 눈이…!
MSG_MATOYA_03	'수정의 눈'이 없으니 아무 것도 안 보여….
MSG_MATOYA_04	대체 어떤 작자가\n내 '수정의 눈'을 가져간 거야?
MSG_MAT_02	왜 그러고 있느냐?\n네놈들에게 볼일은 다 끝났어!\n생각보다 잘생기지도 않았구만.
MSG_MAT_03	주문을 외워보자 싹싹싹!\n'튼버엘 튼버소취' 싹싹싹!
MSG_MAT_04	주문을 외워보자 싹싹싹!\n'름누래 오튼버맵' 싹싹싹!
MSG_DWF_CAV_01	전설의 금속 '아다만타이트'가 있으면\n진귀한 명검을 만들 수 있을지도 모른다네.
MSG_DWF_CAV_02	전사들이여, 자네들이라면\n엑스칼리버를 옳은 일에 쓰리라 믿네.
MSG_DWF_CAV_03	'수정의 눈'이 있으면\n눈먼 사람도 볼 수 있다고 한다!<P>\n다크 엘프 아스토스가 마녀 마토야에게서\n'수정의 눈'을 훔쳐냈다는 소문을 들었다.
MSG_DWF_CAV_04	대지가 점점 썩어간다.\n서쪽부터 번지듯이….
MSG_DWF_CAV_05	대지가 원래대로 돌아왔다!\n빛의 전사, 너희 덕분이다!
MSG_DWF_CAV_06	대장장이 스미스는 만나 봤냐?
MSG_DWF_CAV_07	무슨 소리냐고?\n마을 뒤편에서 네릭 영감이\n바위를 깨는 소리다.
MSG_DWF_CAV_08	네릭 영감은 대단하다.\n존경할 만한 드워프다!
MSG_DWF_CAV_09	라리호!
MSG_DWF_CAV_10	'팔찌'는 갑옷과 비교해도 뒤지지 않는\n든든한 방어 능력을 갖추고 있다.\n갑옷 대신 장착해 봐라.
MSG_DWF_CAV_12	너희들, 운하는 봤냐?\n역시 네릭 영감은 대단하다!
MSG_DWF_CAV_13	나는 '부유석'이라는 걸 찾고 있다.\n무엇이든 공중에 띄울 수 있는\n신기한 돌이라고 한다!
MSG_DWF_CAV_14	'니트로 화약'은 먼 옛날에\n성의 보물 창고에 보관됐다고 한다.
MSG_DWF_CAV_16	쯧!\n거대한 바위에 막혀 있군!\n조금만 더 하면 운하를 뚫을 수 있는데….<P>\n'니트로 화약'만 있으면\n이런 바위 정도는 한 방에 끝인데 말이지.
MSG_DWF_CAV_17	그건 안 돼. 샘플이라고!\n쓸 만한 게 못 돼.
MSG_DWF_CAV_18	이 문은 '신비한 열쇠'로\n봉인되어 있다.
MSG_CANAL_01	이건 '니트로 화약' 아닌가?!<P>\n이 정도 위력이라면\n당장이라도 운하를 뚫을 수 있겠어!\n젊은이들, 고맙네!
MSG_CANAL_02	이렇게 하면… 됐어!
MSG_CANAL_03	드디어 이 지긋지긋한 바위랑\n작별할 수 있겠군.
MSG_CANAL_04	뭐 하고 있나?\n이제 터뜨릴 거니까\n목숨이 아까우면 어서 피해!
MSG_CANAL_05	운하 저편에는\n어떤 세계가 펼쳐질지 기대되는군!
MSG_GET_EXCALIBER_01	이건 '아다만타이트' 아니냐?!
MSG_GET_EXCALIBAR_02	좋다! 내가 이것으로\n최고의 검을 만들어 준다!
MSG_GET_EXCALIBAR_03	완성했다!\n내가 이제까지 만든 것 중에서\n최고 걸작이다!
MSG_GET_EXCALIBAR_04	어서 가져가라!
MSG_GET_EXCALIBAR_05	'엑스칼리버'를 손에 넣었다.
MSG_LEARN_01	잠깐만! 그 돌 좀 보여 주게.
MSG_LEARN_02	이것은…!\n이거 '로제타 스톤'이잖나!
MSG_LEARN_03	이게 있으면\n루페인어를 해독할 수 있겠어…!
MSG_LEARN_04	오… 알았다!\n그렇군….\n그렇게 되는 건가…!
MSG_LEARN_05	그래.\n답례로 자네들에게도 알려 주지.
MSG_LEARN_06	자! 이제 자네들도\n루페인어를 할 수 있을 걸세.
MSG_MMD_CTY_01	대지가 썩어들어가는 건\n어스 동굴에 사는 뱀파이어 짓이야.<P>\n그자가 대지의 힘을 막고 있어서\n동네 꼴이 이 모양이라고.\n부탁이니 그자를 퇴치해 주지 않겠어?
MSG_MMD_CTY_02	이곳 멜몬드도\n이전에는 영양이 풍부한 기름진 흙 덕에\n아주 아름다운 곳이었는데 말이지….
MSG_MMD_CTY_03	뱀파이어가 습격해 와서\n교회도 무너지고, 온통 엉망이야….\n대지가 황폐화되는 것을\n멈출 방법이 없을까…?
MSG_MMD_CTY_04	당신들 혹시…\n빛의 전사야?
MSG_MMD_CTY_05	전사들이여,\n크리스탈에 축복을….
